id,bio,latest_tweet_text
559014346,"Working full time (sickner)
In a relationship (love it)
Templeboy,sligo,ireland. (I no exciting)
Loves to chill out..","Stupid #cpc today.. 
🚚🚛🚦⚠⛽"
285097792,,Clean plate club. #cpc http://t.co/YK9vX8Q3O4
592461813,"Catholic, prolife, conservative. Music & technology addict. Fascinated by words. Cheese lover, of  course :) Views = mine, RTs = not necessarily endorsements.  ","RT @MrDanielGilman: Jobs, growth, &amp; long-term prosperity don't makeup 4 undermining democracy. I'm #CPC &amp; I'm upset that #M408 w ..."
146643118,Generally a crazy ranter & no reflection on anyone i do or might work for. But l loves me my pop culture. And I am not afraid to show it. ,Still waiting to hear why #cpc @JimFlaherty et al hate dancing.
287695900,love all genres of music. political junkie. retailer. fiscal conservative. social moderate.,"RT @WernerPatels: Indeed, #cpc a bunch of fools | Federal budget missed the boat on innovation, tax reform http://t.co/d5PnQ3xJ9W"
395853126,"In love with my Husband of 19 yrs, legal since 05, free thinker, good deeds are untold, EQUALITY for ALL, HATE is EASY, BE MORE","RT""@ClaudineJacques: I love how #M408 divides the right!! Keep going. This can only hurt the #CPC."""
277997330,"Professor de Direito Civil na Univel, na Escola da Magistratura do Paraná, Doutorando em Direito na UFPR e Bolsista Capes no Dout Sanduiche na Univ de Coimbra.",RT @CFOAB: Relatório final do novo #CPC será lido no dia 17 de abril: http://t.co/lFwbDQvbgE
790139850,I support Anonymous! 1st nations female creative native best friend worst enemy libra cat owner ,RT @TxAnon: #Canada Protests @pmharper &amp; the #CPC April 6 2013 http://t.co/sDUrvcjEjW #CdnPoli #OccupyCanada #OpFuckHarper #A6 #PolC ...
42250627,,Cheer Expo! Missin my Heroes days ❤ #throwback #cpc #heroes #goodluck http://t.co/WL0Y2Relq9
173496568,,RT @SarahBestBailey: Cheer Expo! Missin my Heroes days ❤ #throwback #cpc #heroes #goodluck http://t.co/WL0Y2Relq9
1260813001,Cómo ganar dinero en Internet con un sitio web. Tipos de publicidad y todas las claves para generar visitas y mejorar el posicionamiento en los buscadores.,"Si quieres sacar #beneficios con tu #web y eres principiante, aquí te explicamos qué es la #publicidad #CPC http://t.co/hG3bBMvhiz"
272525580,"Retired, born and lived in Montreal; grew up in New Brunswick; lived in Bagottville and Ottawa. Now live in Alberta.",@camdearlove #CPC favourite movie = Stepford Wives.
714987132,"Periodista. Aficionada a la lectura, a captar instantes, a viajar, a conocer, a los idiomas, a coleccionar ciudades, a sorprenderme.
http://t.co/jHatwMcEC0","RT @publicidadxaweb: Si quieres sacar #beneficios con tu #web y eres principiante, aquí te explicamos qué es la #publicidad #CPC http:// ..."
379951860,Lawyer ™ | Tooth for a tooth | Eye for an eye | Família Mineira | Radicado em São Paulo | Habitante do Cerrado | brasileiro | canary | Country Bumpkin | Echoing,RT @Cons_Juridico: Substitutivo da reforma do #CPC beneficia #Fazenda e prejudica #advogados http://t.co/K0oknsQjA7 http://t.co/EckfaDqqWe
165514010,I recognize game like the #ESPYs.,wassup #CPC's? RT @jose3030: FAA shuts down 149 air traffic towers due to sequester - http://t.co/zTx7wXW2VM
204027188,mount tabor baseball,S/o to tabor baseball boys for their 1st win in the #cpc last night vs davie co.
1267401278,A man can do nothing better with his life than surrender it to Jesus. By His grace he will be what he was made to be and do what he is called to do. ,"RT @MrDanielGilman: Jobs, growth, &amp; long-term prosperity don't makeup 4 undermining democracy. I'm #CPC &amp; I'm upset that #M408 w ..."
263831999,"Panthic | Bearded | Activist ~ Dreamer of a Nation with Aviator Shades, Bullet Motorbikes and Omnipresent Love ~ Tweets are my own. RT are not endorsements.","@ElizabethMay Democracy was undermined by #CPC fraud, now you facilitate it by encouraging less democratic participation w/ this challenge."
632160153,Political scientist; been teaching at Concordia and now Carleton; my research and media interviews are science-based; but my Tweets are usually sarcasm-based.,"#CPC Gov't ad campaign claiming Canada won War of 1812 didn't work, in new movie #Olympus they rightly blame British 4 burning White House"
20679494,Executive Director of @BCHumanist. Opinions expressed are my own.,"RT @amneetbali: @ElizabethMay Democracy was undermined by #CPC fraud, now you facilitate it by encouraging less democratic participation ..."
294078512,,Front row centre 😃 #cpc http://t.co/7Dzo439snh
1201207338,"Unity3d, Android, IOS, Flash, AS3 developer. I like reediving, drawing cartoons and making money oline.","CPC
cdnpoli
Funny how #CPC tells us we need reform in the Senate system: and then shows us exactly why we need it. #cdnpoli"
17738467,"A Nova Scotian, who happens to be Ginger, wears an X-Ring and plays the Bagpipes #PictouCounty",FYI -When Greens/LPC did deal in 2008 election #CPC candidate went up 6% in Central Nova &amp; 4% in Saint-Laurent–Cartierville #Cdnpoli #LPCldr
244650352,Retired due to economy,RT @SirLoinn: RT @YourAnonNews #CPC govt muzzles librarians &amp; archivists http://t.co/8s4xQnP6Iu #cdnpoli #lpc #ndp @bobraeMP @MarcGa ...
1287167142,"Writer, Lobbyist.",@dupuisj Is there any other country that is going backward on science?  #cpc #comeoncanada #uncanadian #cdnpoli
254342818,"Daughter, Sister, Aunt, Friend, Giver, Activist, Trade Unionist, Easily Amused, Loves to Love & be Loved, Works Hard - Plays Hard - Hells Yeah!!
STOP HARPER

","RT @BigJMcC: @pmharper @CPC_HQ #CPC 1,500 union activists gathered in T.O. plotting ur demise.  Ur days in power r numbered. #C377 #Righ ..."
193013796,"Correctional Officer. 1st VP NSGEU, NUPGE National VP. NSFL VP Rep Workers of Colour and Aboriginal Peoples. Dad of three. My tweets are just that...mine!","RT @BigJMcC: @pmharper @CPC_HQ #CPC 1,500 union activists gathered in T.O. plotting ur demise.  Ur days in power r numbered. #C377 #Righ ..."
36009850,"Producer/Songwriter 1/3rd of @TxEMusic, http://GravityHits.com produced for Bun B, Planet Asia , Juicy J , Illmaculate, Sam Trump, SAS, Frank Nitt x more ",Getting to make dope albums with your best friends is something ill never get tired of #cpc
16428261,DJ for CunninLynguists / Producer / Engineer,RT @CalvinValentine: Getting to make dope albums with your best friends is something ill never get tired of #cpc
538262738,A proud former employee of Environment Canada before the Conservatives systematically destroyed it,"RT @BigJMcC: @pmharper @CPC_HQ #CPC 1,500 union activists gathered in T.O. plotting ur demise.  Ur days in power r numbered. #C377 #Righ ..."
180443064,Go listen to Meredith Brooks song Bitch. That's me.,RT @deBeauxOs1: New at DJ! http://t.co/emSNM8kvrV Walkom confirms odious posturing from #Harper govt on #jobTraining #cdnpoli #cpc #CONtempt
1146007034,#sport-football #love for the truth#politically aware #l rock and love music #I do BB 26D96C16,The world #CPC
502004635,"north american native,  interior Salish, Nlaka'Pamux  .. believes even moderation in moderation;  know who you are",RT @_Tracey_S: What we don't need is a dictator stripping our Rights and Freedoms and selling out our nation. #cdnpoIi #CPC #Harper
40121934,The Young Liberals of Canada -  Les jeunes libéraux du Canada,"http://t.co/4nuikR3560 we designed an e-card for Keith Ashfield, you're welcome! #cdnpoIi #cpc http://t.co/tP6AxUGnbu"
17442269,"National Vice President Communications, Young Liberals of Canada (ylc_jlc); Nice™","RT @ylc_jlc: http://t.co/4nuikR3560 we designed an e-card for Keith Ashfield, you're welcome! #cdnpoIi #cpc http://t.co/tP6AxUGnbu"
176614741,"STU alumnus, recovering student politician, follower of current events, always up for something new","RT @ylc_jlc: http://t.co/9kwfPmmK62 we designed an e-card for Keith Ashfield, you're welcome! #cdnpoIi #cpc http://t.co/DZCE0fh7Ux #nbpoli"
269899834,A communicator and news junkie who is compelled to follow the crazy world of Canadian politics.,"Justin, Joyce and Martin discuss recent environmental regulation gutting by #CPC #LPCldr"
264828297,"activist, feminist, socialist, doing my part to save the world. proud member of CAW L112","RT @BigJMcC: @pmharper @CPC_HQ #CPC 1,500 union activists gathered in T.O. plotting ur demise.  Ur days in power r numbered. #C377 #Righ ..."
195164291,Just a guy making his way in the world. Now I'm selling stickers http://www.stickeryou.com ,RT @fsorbara: Very glad @joycemurray is a lib. mp and running for #lpcldr #lpc she must scare the crap out of the #ndp #cpc. Great team  ...
212942917,"Political animal, musicnerd, bon vivant. I tweet for fun and to express my own personal views, not those of my employer, party or anyone else. Usually on FB. ",RT @fsorbara: Very glad @joycemurray is a lib. mp and running for #lpcldr #lpc she must scare the crap out of the #ndp #cpc. Great team  ...
372343086,,"RT @BigJMcC: @pmharper @CPC_HQ #CPC 1,500 union activists gathered in T.O. plotting ur demise.  Ur days in power r numbered. #C377 #Righ ..."
83748727,Faith. Family. Freedom. Fortitude. ,LOL! MT @fsorbara: Very glad @joycemurray is a lib. mp and running for #lpcldr #lpc she must scare the crap out of the #ndp #cpc.
1089520260,"Student at #GMacPR #yeg - Metalhead, chocolate connoisseur, daydreaming of Finland. ",RT @TeamJPJT: #CPC can no longer pretend there is a choice to be made between the economy and the environment. #lpcldr #lpcdb8
185459722,,"Yes! ""@TeamJPJT: #CPC can no longer pretend there is a choice to be made between the economy and the environment. #lpcldr #lpcdb8"""
458789217,ED Jeanne Sauve Foundation/ Co-Founder Climate @Reality_Canada/ World Economic Forum #YGL/ Policy geek passionate about Canada & the world. Views own,"""@JustinTrudeau says #CPC Harper govt must stop pitting the economy vs the environment. This is a false choice and outdated thinking #lpcldr"
201487651,"UNB alumnae, law student. Fière acadienne de Bouctouche.","RT @mrklvngstn: RT @ylc_jlc: http://t.co/9kwfPmmK62 we designed an e-card for Keith Ashfield, you're welcome! #cdnpoIi #cpc http://t.co/ ..."
293866044,"Priest, PR guy, politico. Opinions are not necessarily those of my parish, my bishop or even God - though I obviously hope God and I think along the same lines.","@davidakin - Actually, #LPC environment (&amp; childcare) record is even worse than #CPC. Libs campaign centre-left, govern hard right. #cdnpoIi"
625039826,"Paralympic guide runner, UO alum/still student, server at johnny farina",RT @TeamJPJT: #CPC can no longer pretend there is a choice to be made between the economy and the environment. #lpcldr #lpcdb8
331666614,"#LPC political activist, UofT graduate, Toronto resident, Canadian, and reality television junkie. Views are my own.",RT @fsorbara: Very glad @joycemurray is a lib. mp and running for #lpcldr #lpc she must scare the crap out of the #ndp #cpc. Great team  ...
28405581,"My Passions revolve around Family, Animals, Social Justice. Lover of Coffee & Chocolate. Seeker of the perfect FLOW. ","RT @mrklvngstn: RT @ylc_jlc: http://t.co/9kwfPmmK62 we designed an e-card for Keith Ashfield, you're welcome! #cdnpoIi #cpc http://t.co/ ..."
64129314,"A complete geek, sportsman, weekend photographer, impulsive shopper and a researcher on weekdays from 9 to 6 !!",Have been racking my brains over #CPC and #CPM all day. And it seems by #CPM campaign did work well. 1.5% conversion. Ppl get .2% clicks.
84368341,"President Ajungi Arctic Consulting Group, ex-Iqaluit mayor, LLB, clerked SCC, Inuk/Brit. Interests: arctic governance, cultural, & socio-economic rights.","And now, a dangerous idea from @ElizabethMay  http://t.co/BeDqGwiurG #democracy #governance #GPC #NDP #LPC #CPC cc  @Carolyn_Bennett"
332455169,I Love My Kid's and My Turntables!!,RT @CalvinValentine: Getting to make dope albums with your best friends is something ill never get tired of #cpc
471373072,"mother, advocate, lawyer, former chief, Nehiwyewskwew, Indigenous rights activist. my oponion only reflected by my tweets
",RT @Nonanon_anon: The neo-liberal economic policy that @pmharper and the #cpc blindly follow is incomplete and does not work. Short term ...
274012183,"Vancouverite in ON. Runner. Aspiring foodie. Life-long cellist. Moderately political moderate. Occasional musings in 中文, français","We didn't lose Labrador because of vote splitting. We lost it because #CPC cheated, and we'll win the by-elxn w/o cooperation. #lpcldr"
246612992,Leadnow.ca is an independent community that brings generations of Canadians together to take action for our future and hold politicians accountable,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
206220968,,Votes count when people cast them. Problem is #cpc tries to make sure non-cons never make it to the polls in 1st place. #lpcdlr #lpcdb8
521654689,,Almost game time #cpc #heartofahero #getitpigs
27935316,Late Bloomer - Nunavut Northerneer - Freelance Haluruluk. ,"RT @madinuk: And now, a dangerous idea from @ElizabethMay  http://t.co/BeDqGwiurG #democracy #governance #GPC #NDP #LPC #CPC cc  @Caroly ..."
233356796,,RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
519750654,"Campaign Manager
Joyce Murray Campaign",RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
564037933,"John A.'s best friend; passionate about Canada and FNs - together searching for a new path forward through love of our environment, the arts, music and poetry!",RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
245095160,"consciousness, climate change, egalitarianism, politics, indie rock",RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
22100885,"Campaigns Director at @leadnowca
http://carroll.org.uk/about",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/8N0LYxqVNB #lpcldr #lpcdb8 #cdnpoli via @leadnowca
15077420,"Software Engineer, Photographer",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/2mUTMAzKth #lpcldr #lpcdb8 #cdnpoli via @leadnowca
81871292,,RT @TeamJPJT: We need to do politics differently if we are going to defeat the #cpc and form the next government. #lpcdb8 #lpcldr
158532249,Atomic is an interdisciplinary place in Winnipeg.,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/ooLT209CUe #lpcldr #lpcdb8 #cdnpoli via @leadnowca
34025552,"Healthcare manager, political junkie, gardener, outdoor lover, pilot in training and active SJ community volunteer",RT @TeamJPJT: #CPC can no longer pretend there is a choice to be made between the economy and the environment. #lpcldr #lpcdb8
56739067,"The universe is infinite. everything exists

",RT @atomiccentre: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/ooLT209CUe #lpcldr #lpcdb8 #cdn ...
406579529,#persian4life,RT @TeamJPJT: We need to do politics differently if we are going to defeat the #cpc and form the next government. #lpcdb8 #lpcldr
73202035,"Prof @MohawkCollege, Owner @BrantAdvocate, Social Worker @GrandRiverCHC, Pundit @RogersTVCable20, 2011 Candidate @BrantNDP. Tweets are my own, thoughts too ;)",@MeganLeslieMP's nod to #CPC MP who told a young women cooking that she'd someday make someone a wonderful wife: https://t.co/4oyQr5n5n4
327740140,"Climate policy geek and social change agent, music lover, wilderness canoe tripper, learning to cook with whole foods.",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/sAJ0FDsHAt  #lpcldr #lpcdb8 #cdnpoli via @leadnowca
594984816,"for a coalition of the anti-referendum, pro-economy parties before the #PQunt ruins the province. #58%",@notsteveharper #cpc under #harper spends and blows the budget much like a #kardashian would.
169637331,Uber-Political Leftist Canadian Engineer and News Junkie. I will only follow-back other news junkies!,Great graph showing #Harper economic incompetence #cdnpoIi #cpc #HarperCanada #canpoli #Canada http://t.co/4mB5jbsfug
981418604,Une JùJù Pas cOmme Leii Autres #FOLLOW et tu verras.  ,RT @GLV213: ouiiiii tête a tête encore ce soir !! #CPC #JPPT
15443546,"Husband, Father, Business Owner, Concerned Human...How does he do it?!",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/laQ2chdBBR #lpcldr #lpcdb8 #cdnpoli via @leadnowca
156040251,"university student passionate about the world, environment and democracy in Canada.",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/gv14WLdKO9 #lpcldr #lpcdb8 #cdnpoli via @leadnowca
33565866,See the Strings. Connect the Dots.  Join Hands.  Unite the Progressive Movement. Create Smart Change. ,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/mVNgN9SONI #lpcldr #lpcdb8 #cdnpoli via @leadnowca
94031113,"Seeking NDP nomination for Fairview - Clayton Park | NGO comms, editor, c'mnity builder, principled progressive | urbanism, labour, edctn, health, support local",RT @MarcLaferriere: @MeganLeslieMP's nod to #CPC MP who told a young women cooking that she'd someday make someone a wonderful wife: htt ...
199030841,,Good Read - @acoyne decodes the Federal Budget http://t.co/gDlPAB28mi #cdnpoli #cpc
118484087,"I am Associate Professor of Strategic Management at Brock University, Ontario, Canada.",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/QrprtqmFwZ #lpcldr #lpcdb8 #cdnpoli via @leadnowca
319746362,,RT @TeamJPJT: #CPC can no longer pretend there is a choice to be made between the economy and the environment. #lpcldr #lpcdb8
148752523,"Lover of solitude, the sea, kindness, fairness and justice / news, political, and legal junkie ",Interesting &amp; paradoxical that merger tactic successful for #CPC is villified when #LPCldr cand @JoyceMurray proposes a variation. #cdnpoli
208467742,,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/ulhU4jlBbP #lpcldr #lpcdb8 #cdnpoli via @leadnowca
1032840745,,"#Anonymous Protests @pmharper and the #CPC April 6, 2013  http://t.co/juGUPj21fq #CdnPoli  #OccupyCanada #OpStopHarper #A6  STEAL THIS TWEET"
76977981,Father. Writer. Politico. Celebrity taunter. Other stuff. ,"It's not topical, but let's just take a second and remember how awful and useless former #CPC MP @PeterGoldring has been."
832466628,Official Twitter of North America's French Basketball Academy | Compte Twitter de la seule académie de basketball francophone en Amérique du Nord.,RT @ACTSAthlete: Tough loss to @Alma_Academy great battle at the Canadian Prep Championship. #cpc #EveryDay #aia
814062072,Providing right wing propaganda with a grade 4 reading level for morons everywhere. Forget your critical thinking skills and come teabag with me.,"Poll: What is the average I.Q. of a Sun News viewer?
A. 70-79
B. 60-69
C. 50-59
D. Southern Albertan.
#cpc #canpoli #lpc #ndp #cdnpoli #gpc"
430570888,,RT @TeamJPJT: We need to do politics differently if we are going to defeat the #cpc and form the next government. #lpcdb8 #lpcldr
132264502,,RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
524791202,"City Councillor, Poverty Advocate, political junkie, video game junkie my opinions are my own and not shared by most others.",RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
1290020496,"I swallow all the Konservative Kool-aid I can! I think I'm poisoned now. 
","#cpc rule #1: when challenged, accuse 'em of being NDP/ Lib agitators or something along those lines  http://t.co/03YQm529VP"
16425076,Some stuff I write is parody and satire. We still have free speech in Canada.,RT @moviereviewsbyd: Interesting &amp; paradoxical that merger tactic successful for #CPC is villified when #LPCldr cand @JoyceMurray pr ...
69002150,,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/hwI3NCDEpp #lpcldr #lpcdb8 #cdnpoli via @leadnowca
51184630,,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/704xi44G3c #lpcldr #lpcdb8 #cdnpoli via @leadnowca
614523222,,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/DytMNqEEJu #lpcldr #lpcdb8 #cdnpoli via @leadnowca
141246833,Mum & tireless glass half-full kinda feminist who is puzzled by climate change deniers and skeptical of msm. ,"@ThomasMulcair speaking to 1500 participants at #clcctc13 ""a weekend about our movement to replace the #CPC in 2015"""
238248595,The Canadian Centre for Bio-Ethical Reform (CCBR) is an educational pro-life organization whose mission is to make abortion unthinkable.,"RT @MrDanielGilman: Jobs, growth, &amp; long-term prosperity don't makeup 4 undermining democracy. I'm #CPC &amp; I'm upset that #M408 w ..."
587673918,"One part prairie, One part Yukon, Politico, Adventurer and Karaoke Aficionado ",@ThomasMulcair up now at #clcctc13 talking about the tragic majority mandate of the #cpc #cdnpoIi
19918228,"displaced newfoundlander. Some time political commentator, director of pubpol/commns, political junkie. Views are my own. ","RT @naterotman: @ThomasMulcair ""the #cpc economic model is failing, through the ndp and labour we will make it better"" #clcctc13"
390142047,"Innovative, interdisciplinary university teaching and research centre specializing in work and workers’ organizations.",Mulcair reminds delegates that Libs are just as bad as #cpc when it comes to workers rights #trudeauscab #clcctc13
38744285,"most always reading, drawing, relaxing, laughing, growing, learning, and looking for something fun to do","RT @Local617: @ThomasMulcair a ferocious ally to labour, ready to take on the #cpc in 2015. #clcctc13 is committed to being there, we wi ..."
235031427,"Retired labour activist & communicator - left the job, not the fight.",RT @BrockCLS: Mulcair reminds delegates that Libs are just as bad as #cpc when it comes to workers rights #trudeauscab #clcctc13
18491472,"Geek, Computer Tech, Company Owner, Cat Herder, Photographer, Goalie, Woodworker, Home Reno, BattleTech, HHGTTG, & old enough to remember MLG men's room trough","@thesports007 Given the controversy around the plane, that's a surprise choice! #DallasStars #F35 #CPC"
208678180,,"RT @MrDanielGilman: Jobs, growth, &amp; long-term prosperity don't makeup 4 undermining democracy. I'm #CPC &amp; I'm upset that #M408 w ..."
213861177,,“@TeamJPJT: We need to do politics differently if we are going to defeat the #cpc and form the next government. #lpcdb8 #lpcldr”
805784827,"I'm a Political Science major who loves life, God, and music.
","RT @MrDanielGilman: Jobs, growth, &amp; long-term prosperity don't makeup 4 undermining democracy. I'm #CPC &amp; I'm upset that #M408 w ..."
391760598,"Pungency Evaluator @ Omar's Crypt of Incontinent Belgians.

Loves dogs and grandchildren.

Abhors Hegel's epistemology and sugar-free t-shirts.","RT @ShitNewsNetwork: Poll: What is the average I.Q. of a Sun News viewer?
A. 70-79
B. 60-69
C. 50-59
D. Southern Albertan.
#cpc #canpoli ..."
26904707,"A founder and Past President of Alberta`s Wildrose Party. Health, Disability Services, and Employment Background. ",#pcaa. #cpc more reasonable. MT@hpliszka: Sadly just state of the times w/ #CPC taxpayer-paid propaganda @kenthehr http://t.co/yor6K0K5Mv
542898267,"Politics-crazed, Surly, Narcissistic, Feminist, Atheist. Turophile. Canadian. Rat lady.
 End the Drug War. LGBT rights. Don't hate me because I'm beautiful.",RT @LauraMorie: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/hnMECpAOoF #lpcldr #lpcdb8 #cdnpo ...
1140100759,Simply DIY Method To Slash  Your Power Bill in Just 30 days from Right Now!,"RT @Beari8it: Conservatives are getting free heat from solar energy that heats the earth, without paying for it #cdnpoli #CPC #SolarSoci ..."
1278708559,,"#Canada Protests @pmharper and the #CPC April 6, 2013 http://t.co/EYptE5mtF9 #CdnPoli  #OccupyCanada #OpFuckHarper #A6 STEAL THIS TWEET"
805996554,"Displaced Maritimer, tweeting dumb inside jokes with friends and then thoughtful political commentary and then describing what happened in a movie or show","RT @naterotman: @ThomasMulcair ""the #cpc economic model is failing, through the ndp and labour we will make it better"" #clcctc13"
1130456989,"Maker of forests, person of fullness, Boom Boomer, twister of ideas, and lover of listening. ",RT @LindaLoth1: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/DytMNqEEJu #lpcldr #lpcdb8 #cdnpo ...
20446073,Principal at • T A C T I X • Government Relations in Ottawa; former National Director of the #LPC; opinionated political junkie; proud dad/lucky husband.,RT @LauraMorie: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/hnMECpAOoF #lpcldr #lpcdb8 #cdnpo ...
522827444,"Father, friend, geek, insurance guy, idle painter, lackadaisical philosopher, slacktivist turning activist. Atheist. Opinions are only my own.","Agree 100%. MT @RealMattHopkins: I think voters deserve to see #LPC, #NDP and #CPC on the ballot along with anyone else who wants to run."
379443332,Omnia Causa Fiunt! #Wingate16 #TeamBadass Chi Omega! Hakuna Matata ❤,So glad that I can be apart of #CPC with this wonderful group of girls!(: #SEPC13 #cpclove http://t.co/dcUWbKmEtR
492378961,,#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/0C5KjMvLzo #lpcldr #lpcdb8 #cdnpoli via @leadnowca
205988930,I am an adventuring father of a young family with an awesome partner and great perspective. I stand for the re-emergence of common sense.,RT @je67an: This is the right thing to do!/ @ElizabethMay urges NDP to stand down in Labrador by-election to defeat #CPC http://t.co/0S5 ...
464983830,Faith Hope Love,RT @Madison_Dazey: So glad that I can be apart of #CPC with this wonderful group of girls!(: #SEPC13 #cpclove http://t.co/dcUWbKmEtR
22505409,"Musings on env't, social change, politics & arts. Help run regional envt'l group @GeorgiaStraitBC. Comments my own. On Board - @PuShFestival & @TheElbowTheatre",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/MrRijM7ruq #lpcldr #lpcdb8 #cdnpoli via @leadnowca
305850379,"Career - Helping others increase personal, emotional, social skills to reach true potential. My passion is activism for a better world! www.donnachevrier.com",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/ydezvGhtz6 #lpcldr #lpcdb8 #cdnpoli via @leadnowca
565405613,"Never doubt that a small group of thoughtful, committed citizens can change the world; indeed, it's the only thing that ever has Margaret Mead",RT @SirLoinn: Silence is a War Crime. RT ~ @YourAnonNews #cdnpoli #uspoli #gpc #cpc #ndp #lpc #gop #dem #hw #yan #pmsh #pnpcbc #obama #o ...
497952624,"Avid animal respecter, once proud Canadian, and advocate for what is right.
",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/om4BLBFGQv #lpcldr #lpcdb8 #cdnpoli via @leadnowca
540194655,"Freethinker, Vancouverite, Liberal, Husband, Father, Millwright, Novice Percusionist, Midfielder, WhitecapsFC Supporter, Vegetarian Weightlifter. ",RT @je67an: This is the right thing to do!/ @ElizabethMay urges NDP to stand down in Labrador by-election to defeat #CPC http://t.co/0S5 ...
14997147,,RT @leadnowca: #coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/tg2w8k1RtS #lpcldr #lpcdb8 #cdnpoli
276179070,"Artist, photographer, political activist, writer",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/ImlJpBTC2a #lpcldr #lpcdb8 #cdnpoli via @leadnowca
138313976,"Teacher, historiographer,polemicist,satirist, musician, human-being-ist, Tsimshian (Grizzly Clan.) Fighting for the planet.
",#coop4ca is happening - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/kM6lbUHnav #lpcldr #lpcdb8 #cdnpoli via @leadnowca
16229679,"Scientist, environmentalist, pragmatic policy wonk, health nut, blogger and all around vegan foodie","@Stephen_Yardy @ElizabethMay by your logic, #ndp are endorsing the #cpc and the pipeline by running a candidate. Cdns want cooperation."
313310001,"It's simple, really. The economy is a system that WE have created to organize our collective endeavour. It is out of date, exploitable, and needs to be patched.",#coop4ca - #GPC won't run in Labrador so #LPC can defeat #CPC http://t.co/rXolCvQmBM #lpcldr #lpcdb8 #cdnpoli via @leadnowca #OnePeople
32112311,"Nationaliste conservateur qui valorise le travail,le mérite et la responsabilisation pour bâtir un Québec fort,fier et confiant,libre de ses choix. ",The #CAQ:the only party that can boost Quebec’s economy- CTV News  http://t.co/rVmUXlsYhG #Polqc #PLQ #CPC #LPC #NDP #NPD #PCC #Cdnpoli #PLC
563759499,"Homme d'Affaire, Avocat",RT @M_Charpentier: The #CAQ:the only party that can boost Quebec’s economy- CTV News  http://t.co/rVmUXlsYhG #Polqc #PLQ #CPC #LPC #NDP  ...
78898625,"Deux choses sont infinies:l'univers & la bêtise humaine quoique je me questionne encore sur la première.
(Trad. libre d'une pensée de)
Albert Einstein


",RT @M_Charpentier: The #CAQ:the only party that can boost Quebec’s economy- CTV News  http://t.co/rVmUXlsYhG #Polqc #PLQ #CPC #LPC #NDP  ...
23167983,"Canadian-Iranian, Pro-choice, Feminist, Socialist, Hockey Fan, Political Junkie, Radical and Professional Buzzkill. #GoCanucksGo",RT @stephenlautens: @PopeShakey @laurenonizzle What a coincidence - the last #CPC Omnibus Bill was all about urinating on the public...  ...
